timestamp,open,high,low,close,volume
2025-11-07 10:05:00,22493.07,22495.88,22480.05,22481.48,2164
2025-11-07 10:10:00,22481.48,22486.92,22479.77,22483.97,2345
2025-11-07 10:15:00,22483.97,22485.98,22483.78,22483.82,1933
2025-11-07 10:20:00,22483.82,22488.06,22482.78,22486.4,29706
2025-11-07 10:25:00,22486.4,22487.2,22484.15,22485.53,1632
2025-11-07 10:30:00,22485.53,22487.35,22485.34,22487.32,934
2025-11-07 10:35:00,22487.32,22488.52,22484.42,22487.52,12567
2025-11-07 10:40:00,22487.52,22506.28,22485.77,22504.75,3924
2025-11-07 10:45:00,22504.75,22523.88,22503.07,22522.26,1213
2025-11-07 10:50:00,22522.26,22523.32,22503.75,22505.27,3735
2025-11-07 10:55:00,22505.27,22511.76,22503.37,22508.01,1254
2025-11-07 11:00:00,22508.01,22508.99,22498.18,22500.82,46499
2025-11-07 11:05:00,22500.82,22511.19,22497.39,22510.25,22715
2025-11-07 11:10:00,22510.25,22512.73,22506.15,22509.34,1213
2025-11-07 11:15:00,22509.34,22509.47,22508.44,22509.38,7587
2025-11-07 11:20:00,22509.38,22509.66,22500.6,22500.84,6448
2025-11-07 11:25:00,22500.84,22508.78,22497.77,22506.53,20262
2025-11-07 11:30:00,22506.53,22510.69,22503.43,22509.19,3545
2025-11-07 11:35:00,22509.19,22518.76,22505.07,22518.63,41481
2025-11-07 11:40:00,22518.63,22520.57,22515.34,22516.63,23224
2025-11-07 11:45:00,22516.63,22518.01,22506.8,22508.91,213
2025-11-07 11:50:00,22508.91,22512.99,22498.91,22499.45,8745
2025-11-07 11:55:00,22499.45,22511.61,22496.19,22511.47,376
2025-11-07 12:00:00,22511.47,22511.58,22497.07,22497.84,2838
2025-11-07 12:05:00,22497.84,22498.02,22478.69,22481.3,8139
2025-11-07 12:10:00,22481.3,22486.11,22480.27,22484.23,608
2025-11-07 12:15:00,22484.23,22486.14,22481.76,22483.73,6349
2025-11-07 12:20:00,22483.73,22485.32,22479.28,22479.49,630
2025-11-07 12:25:00,22479.49,22481.89,22471.13,22475.06,3142
2025-11-07 12:30:00,22475.06,22475.49,22469.24,22469.46,2139
2025-11-07 12:35:00,22469.46,22475.89,22468.4,22474.38,1256
2025-11-07 12:40:00,22474.38,22478.98,22469.15,22472.18,23162
2025-11-07 12:45:00,22472.18,22485.83,22471.02,22485.34,4754
2025-11-07 12:50:00,22485.34,22512.21,22485.08,22509.97,711
2025-11-07 12:55:00,22509.97,22510.37,22495.6,22497.11,353
2025-11-07 13:00:00,22497.11,22499.28,22488.57,22491.94,11186
2025-11-07 13:05:00,22491.94,22494.9,22491.72,22491.88,818
2025-11-07 13:10:00,22491.88,22505.14,22489.8,22504.06,2240
2025-11-07 13:15:00,22504.06,22506.83,22495.21,22497.06,52267
2025-11-07 13:20:00,22497.06,22498.18,22484.57,22485.87,1435
2025-11-07 13:25:00,22485.87,22487.6,22481.03,22481.13,857
2025-11-07 13:30:00,22481.13,22483.39,22480.65,22483.29,764
2025-11-07 13:35:00,22483.29,22484.81,22477.68,22478.68,687
2025-11-07 13:40:00,22478.68,22480.98,22475.34,22479.47,6734
2025-11-07 13:45:00,22479.47,22480.62,22472.65,22474.17,198
2025-11-07 13:50:00,22474.17,22474.27,22460.63,22461.15,767
2025-11-07 13:55:00,22461.15,22469.59,22461.02,22466.26,484
2025-11-07 14:00:00,22466.26,22466.36,22459.33,22461.05,1674
2025-11-07 14:05:00,22461.05,22470.25,22459.38,22469.1,547
2025-11-07 14:10:00,22469.1,22476.22,22464.15,22473.34,902
2025-11-07 14:15:00,22473.34,22478.36,22472.59,22477.95,1204
2025-11-07 14:20:00,22477.95,22478.96,22475.62,22478.65,4366
2025-11-07 14:25:00,22478.65,22482.17,22477.67,22481.35,1558
2025-11-07 14:30:00,22481.35,22485.34,22480.77,22484.5,67043
2025-11-07 14:35:00,22484.5,22492.12,22482.1,22491.47,1616
2025-11-07 14:40:00,22491.47,22493.49,22471.42,22475.17,1759
2025-11-07 14:45:00,22475.17,22478.67,22474.51,22475.31,2145
2025-11-07 14:50:00,22475.31,22486.37,22474.84,22481.95,9473
2025-11-07 14:55:00,22481.95,22484.24,22469.44,22470.12,1598
2025-11-07 15:00:00,22470.12,22479.72,22469.76,22475.18,4325
2025-11-07 15:05:00,22475.18,22476.88,22469.85,22471.51,825
2025-11-07 15:10:00,22471.51,22473.04,22470.55,22472.08,4917
2025-11-07 15:15:00,22472.08,22481.4,22471.54,22480.38,686
2025-11-07 15:20:00,22480.38,22481.13,22475.31,22476.83,747
2025-11-07 15:25:00,22476.83,22486.49,22476.0,22483.78,49771
2025-11-07 15:30:00,22483.78,22486.27,22474.03,22477.59,28115
2025-11-10 09:15:00,22482.72,22483.28,22480.02,22482.27,116847
2025-11-10 09:20:00,22482.27,22483.53,22480.82,22483.31,6133
2025-11-10 09:25:00,22483.31,22486.68,22482.36,22485.1,50163
2025-11-10 09:30:00,22485.1,22499.05,22484.08,22495.86,675
2025-11-10 09:35:00,22495.86,22495.97,22492.67,22494.86,235
2025-11-10 09:40:00,22494.86,22507.41,22494.0,22507.09,653
2025-11-10 09:45:00,22507.09,22508.74,22493.71,22493.85,430
2025-11-10 09:50:00,22493.85,22494.52,22480.15,22483.49,2019
2025-11-10 09:55:00,22483.49,22483.98,22470.92,22471.47,52
2025-11-10 10:00:00,22471.47,22471.93,22469.64,22471.03,47735
2025-11-10 10:05:00,22471.03,22480.58,22468.82,22480.05,141497
2025-11-10 10:10:00,22480.05,22480.55,22480.0,22480.52,4012
2025-11-10 10:15:00,22480.52,22481.67,22478.27,22479.36,2838
2025-11-10 10:20:00,22479.36,22480.79,22474.8,22475.02,2033
2025-11-10 10:25:00,22475.02,22492.35,22472.83,22487.05,19324
2025-11-10 10:30:00,22487.05,22487.73,22469.72,22470.46,360
2025-11-10 10:35:00,22470.46,22472.68,22460.73,22464.24,12130
2025-11-10 10:40:00,22464.24,22475.85,22461.98,22474.41,1357
2025-11-10 10:45:00,22474.41,22480.77,22472.99,22478.33,2078
2025-11-10 10:50:00,22478.33,22479.75,22474.44,22475.33,1734
2025-11-10 10:55:00,22475.33,22486.76,22474.1,22484.6,7256
2025-11-10 11:00:00,22484.6,22485.25,22479.62,22482.13,11920
2025-11-10 11:05:00,22482.13,22483.17,22478.55,22480.65,1036
2025-11-10 11:10:00,22480.65,22483.76,22468.17,22469.38,436
2025-11-10 11:15:00,22469.38,22487.58,22465.99,22483.42,4090
2025-11-10 11:20:00,22483.42,22484.51,22481.85,22482.64,2817
2025-11-10 11:25:00,22482.64,22491.7,22482.34,22491.47,1727
2025-11-10 11:30:00,22491.47,22492.09,22487.59,22491.01,394
2025-11-10 11:35:00,22491.01,22497.3,22490.65,22496.96,3064
2025-11-10 11:40:00,22496.96,22500.82,22495.4,22499.74,3998
2025-11-10 11:45:00,22499.74,22500.56,22488.51,22491.91,13956
2025-11-10 11:50:00,22491.91,22496.21,22489.95,22495.7,36250
2025-11-10 11:55:00,22495.7,22507.49,22493.14,22503.81,1167
2025-11-10 12:00:00,22503.81,22505.05,22502.36,22504.02,3944
2025-11-10 12:05:00,22504.02,22505.24,22495.16,22497.98,746
2025-11-10 12:10:00,22497.98,22499.93,22485.06,22487.16,717
2025-11-10 12:15:00,22487.16,22509.21,22486.79,22508.22,822
2025-11-10 12:20:00,22508.22,22514.98,22507.98,22513.82,138708
2025-11-10 12:25:00,22513.82,22516.12,22511.65,22513.06,2828
2025-11-10 12:30:00,22513.06,22528.48,22509.43,22527.22,8618
2025-11-10 12:35:00,22527.22,22528.49,22520.78,22522.72,7575
2025-11-10 12:40:00,22522.72,22524.18,22509.67,22510.16,2666
2025-11-10 12:45:00,22510.16,22515.48,22507.49,22515.13,5272
2025-11-10 12:50:00,22515.13,22521.13,22512.96,22520.01,10413
2025-11-10 12:55:00,22520.01,22523.82,22516.69,22523.68,5678
2025-11-10 13:00:00,22523.68,22525.89,22521.13,22525.35,588
2025-11-10 13:05:00,22525.35,22533.85,22523.98,22533.77,3110
2025-11-10 13:10:00,22533.77,22535.89,22532.74,22534.01,3443
2025-11-10 13:15:00,22534.01,22534.88,22529.69,22530.31,4159
2025-11-10 13:20:00,22530.31,22532.82,22524.69,22526.48,2252
2025-11-10 13:25:00,22526.48,22529.37,22522.57,22522.96,14013
2025-11-10 13:30:00,22522.96,22523.5,22509.3,22511.08,3372
2025-11-10 13:35:00,22511.08,22520.64,22508.26,22519.6,93746
2025-11-10 13:40:00,22519.6,22520.49,22513.79,22516.7,31868
2025-11-10 13:45:00,22516.7,22517.54,22511.95,22512.52,396
2025-11-10 13:50:00,22512.52,22514.52,22503.63,22505.17,2829
2025-11-10 13:55:00,22505.17,22510.14,22503.17,22507.04,13049
2025-11-10 14:00:00,22507.04,22507.14,22503.98,22505.33,553
2025-11-10 14:05:00,22505.33,22508.72,22504.34,22508.39,4599
2025-11-10 14:10:00,22508.39,22529.31,22507.33,22528.03,1170
2025-11-10 14:15:00,22528.03,22529.31,22521.21,22523.59,25103
2025-11-10 14:20:00,22523.59,22525.25,22518.08,22519.02,1302
2025-11-10 14:25:00,22519.02,22524.49,22515.99,22524.08,30371
2025-11-10 14:30:00,22524.08,22539.68,22523.31,22538.45,4576
2025-11-10 14:35:00,22538.45,22542.44,22534.43,22541.13,2286
2025-11-10 14:40:00,22541.13,22543.89,22533.28,22534.74,2836
2025-11-10 14:45:00,22534.74,22550.13,22534.29,22549.1,2908
2025-11-10 14:50:00,22549.1,22563.66,22548.04,22558.6,1430
2025-11-10 14:55:00,22558.6,22568.32,22554.91,22566.96,7157
2025-11-10 15:00:00,22566.96,22568.14,22561.87,22564.08,10205
2025-11-10 15:05:00,22564.08,22570.27,22561.74,22568.14,23700
2025-11-10 15:10:00,22568.14,22573.67,22567.85,22573.33,18210
2025-11-10 15:15:00,22573.33,22574.07,22566.01,22566.8,3112
2025-11-10 15:20:00,22566.8,22577.41,22566.7,22577.02,387
2025-11-10 15:25:00,22577.02,22584.28,22572.7,22582.99,1878
2025-11-10 15:30:00,22582.99,22585.25,22579.84,22584.75,2583
2025-11-11 09:15:00,22463.95,22469.19,22463.06,22468.81,3988
2025-11-11 09:20:00,22468.81,22479.46,22468.55,22477.4,1042
2025-11-11 09:25:00,22477.4,22490.01,22476.29,22486.96,5249
2025-11-11 09:30:00,22486.96,22499.62,22485.85,22499.49,50097
2025-11-11 09:35:00,22499.49,22503.89,22487.02,22487.9,1403
2025-11-11 09:40:00,22487.9,22489.32,22479.25,22479.73,1279
2025-11-11 09:45:00,22479.73,22481.48,22468.19,22469.49,2568
2025-11-11 09:50:00,22469.49,22486.4,22466.44,22484.26,1055
2025-11-11 09:55:00,22484.26,22484.75,22483.42,22483.9,5054
2025-11-11 10:00:00,22483.9,22486.79,22473.72,22473.89,15929
2025-11-11 10:05:00,22473.89,22477.54,22472.75,22476.63,5834
2025-11-11 10:10:00,22476.63,22484.43,22476.24,22481.77,8634
2025-11-11 10:15:00,22481.77,22484.65,22479.7,22481.05,44418
2025-11-11 10:20:00,22481.05,22483.91,22480.48,22480.73,1073
2025-11-11 10:25:00,22480.73,22488.76,22479.84,22487.46,175
2025-11-11 10:30:00,22487.46,22492.3,22480.67,22483.84,9326
2025-11-11 10:35:00,22483.84,22490.98,22481.9,22490.13,2775
2025-11-11 10:40:00,22490.13,22492.44,22487.09,22490.1,11114
2025-11-11 10:45:00,22490.1,22490.15,22487.91,22488.33,139
2025-11-11 10:50:00,22488.33,22489.69,22484.35,22486.35,1955
2025-11-11 10:55:00,22486.35,22502.01,22485.21,22500.73,7036
2025-11-11 11:00:00,22500.73,22513.78,22500.61,22511.93,1129
2025-11-11 11:05:00,22511.93,22518.3,22510.14,22517.51,7729
2025-11-11 11:10:00,22517.51,22526.98,22514.88,22525.91,4009
2025-11-11 11:15:00,22525.91,22543.89,22522.44,22542.51,4011
2025-11-11 11:20:00,22542.51,22543.48,22536.66,22537.3,5632
2025-11-11 11:25:00,22537.3,22542.63,22537.25,22541.48,74117
2025-11-11 11:30:00,22541.48,22556.18,22541.41,22555.3,3569
2025-11-11 11:35:00,22555.3,22562.26,22554.79,22560.21,243
2025-11-11 11:40:00,22560.21,22564.7,22559.25,22563.41,31602
2025-11-11 11:45:00,22563.41,22566.33,22553.15,22553.6,14337
2025-11-11 11:50:00,22553.6,22567.99,22551.44,22567.07,2813
2025-11-11 11:55:00,22567.07,22568.84,22564.39,22565.69,280
2025-11-11 12:00:00,22565.69,22580.26,22564.44,22577.5,5397
2025-11-11 12:05:00,22577.5,22581.98,22576.4,22581.45,1088
2025-11-11 12:10:00,22581.45,22583.8,22580.16,22581.25,1709
2025-11-11 12:15:00,22581.25,22593.12,22578.95,22587.42,219
2025-11-11 12:20:00,22587.42,22589.66,22581.93,22584.52,17004
2025-11-11 12:25:00,22584.52,22585.22,22580.69,22580.78,6097
2025-11-11 12:30:00,22580.78,22583.96,22578.79,22581.4,1421
2025-11-11 12:35:00,22581.4,22582.25,22565.94,22568.94,10671
2025-11-11 12:40:00,22568.94,22569.64,22565.51,22566.15,67179
2025-11-11 12:45:00,22566.15,22570.07,22564.09,22569.21,4264
2025-11-11 12:50:00,22569.21,22569.6,22566.99,22567.14,2819
2025-11-11 12:55:00,22567.14,22573.06,22565.67,22572.96,2641
2025-11-11 13:00:00,22572.96,22577.58,22571.13,22573.59,5012
2025-11-11 13:05:00,22573.59,22587.36,22569.41,22581.57,2417
2025-11-11 13:10:00,22581.57,22592.52,22580.35,22590.44,613
2025-11-11 13:15:00,22590.44,22594.27,22585.07,22585.45,4130
2025-11-11 13:20:00,22585.45,22593.4,22585.15,22592.41,5153
2025-11-11 13:25:00,22592.41,22611.75,22592.01,22611.64,14414
2025-11-11 13:30:00,22611.64,22622.85,22610.36,22620.48,536
2025-11-11 13:35:00,22620.48,22635.84,22619.87,22633.55,961
2025-11-11 13:40:00,22633.55,22634.2,22632.39,22633.03,5613
2025-11-11 13:45:00,22633.03,22646.85,22632.55,22645.94,12659
2025-11-11 13:50:00,22645.94,22657.91,22644.75,22655.46,8533
2025-11-11 13:55:00,22655.46,22658.21,22652.78,22653.08,3598
2025-11-11 14:00:00,22653.08,22653.11,22649.5,22651.69,343
2025-11-11 14:05:00,22651.69,22666.14,22649.71,22664.45,117
2025-11-11 14:10:00,22664.45,22667.1,22656.05,22659.34,13557
2025-11-11 14:15:00,22659.34,22663.84,22651.87,22653.83,1831
2025-11-11 14:20:00,22653.83,22658.42,22631.06,22633.84,252
2025-11-11 14:25:00,22633.84,22646.9,22631.07,22642.02,6945
2025-11-11 14:30:00,22642.02,22648.48,22640.5,22646.78,4545
2025-11-11 14:35:00,22646.78,22647.74,22645.27,22647.61,1956
2025-11-11 14:40:00,22647.61,22647.81,22632.09,22634.07,569
2025-11-11 14:45:00,22634.07,22638.29,22632.23,22635.51,282
2025-11-11 14:50:00,22635.51,22637.39,22625.62,22627.59,2128
2025-11-11 14:55:00,22627.59,22633.93,22627.38,22631.99,403
2025-11-11 15:00:00,22631.99,22632.63,22623.99,22627.18,5771
2025-11-11 15:05:00,22627.18,22628.28,22626.57,22627.02,23068
2025-11-11 15:10:00,22627.02,22628.88,22626.78,22628.02,6734
2025-11-11 15:15:00,22628.02,22628.5,22626.62,22628.41,1102
2025-11-11 15:20:00,22628.41,22631.91,22614.71,22617.19,1054
2025-11-11 15:25:00,22617.19,22618.98,22610.86,22611.45,19372
2025-11-11 15:30:00,22611.45,22612.0,22604.39,22606.06,74438
2025-11-12 09:15:00,22390.62,22394.37,22389.79,22393.1,2257
2025-11-12 09:20:00,22393.1,22393.19,22391.77,22392.06,12655
2025-11-12 09:25:00,22392.06,22410.86,22389.32,22409.74,2611
2025-11-12 09:30:00,22409.74,22431.99,22406.47,22430.38,36921
2025-11-12 09:35:00,22430.38,22431.52,22422.7,22425.95,1688
2025-11-12 09:40:00,22425.95,22427.12,22422.3,22424.32,1125
2025-11-12 09:45:00,22424.32,22424.39,22412.99,22414.53,4233
2025-11-12 09:50:00,22414.53,22415.19,22400.42,22402.09,149
2025-11-12 09:55:00,22402.09,22407.53,22399.67,22405.08,36638
2025-11-12 10:00:00,22405.08,22409.84,22404.97,22408.43,6887
2025-11-12 10:05:00,22408.43,22410.12,22406.59,22409.04,3843
2025-11-12 10:10:00,22409.04,22409.26,22395.92,22397.73,989
2025-11-12 10:15:00,22397.73,22409.8,22396.51,22407.62,579
2025-11-12 10:20:00,22407.62,22410.04,22404.8,22405.09,96663
2025-11-12 10:25:00,22405.09,22408.62,22404.47,22408.23,3642
2025-11-12 10:30:00,22408.23,22409.65,22405.1,22407.01,916
2025-11-12 10:35:00,22407.01,22410.69,22395.35,22396.36,569
2025-11-12 10:40:00,22396.36,22397.14,22374.15,22379.14,2953
2025-11-12 10:45:00,22379.14,22386.01,22378.94,22385.85,11832
2025-11-12 10:50:00,22385.85,22386.38,22382.88,22383.53,1094
2025-11-12 10:55:00,22383.53,22391.81,22382.01,22391.46,6665
2025-11-12 11:00:00,22391.46,22391.52,22384.26,22384.27,15196
2025-11-12 11:05:00,22384.27,22388.12,22382.64,22388.07,23988
2025-11-12 11:10:00,22388.07,22392.56,22385.45,22392.53,603
2025-11-12 11:15:00,22392.53,22393.75,22389.72,22390.09,3245
2025-11-12 11:20:00,22390.09,22394.47,22389.12,22394.33,3283
2025-11-12 11:25:00,22394.33,22396.21,22378.24,22378.53,485
2025-11-12 11:30:00,22378.53,22386.39,22376.09,22383.33,2164
2025-11-12 11:35:00,22383.33,22395.55,22382.65,22395.25,1187
2025-11-12 11:40:00,22395.25,22396.03,22392.49,22392.83,3792
2025-11-12 11:45:00,22392.83,22393.73,22390.45,22392.86,12386
2025-11-12 11:50:00,22392.86,22397.96,22379.11,22380.98,383
2025-11-12 11:55:00,22380.98,22383.32,22375.58,22379.18,6715
2025-11-12 12:00:00,22379.18,22386.41,22374.0,22385.25,1313
2025-11-12 12:05:00,22385.25,22391.34,22384.89,22388.39,2913
2025-11-12 12:10:00,22388.39,22393.26,22386.44,22393.02,17941
2025-11-12 12:15:00,22393.02,22393.08,22389.89,22391.75,1533
2025-11-12 12:20:00,22391.75,22392.1,22381.25,22384.67,380
2025-11-12 12:25:00,22384.67,22387.62,22371.35,22371.77,1092
2025-11-12 12:30:00,22371.77,22381.3,22368.11,22380.09,8241
2025-11-12 12:35:00,22380.09,22384.4,22374.97,22376.18,9073
2025-11-12 12:40:00,22376.18,22381.18,22373.06,22378.58,3127
2025-11-12 12:45:00,22378.58,22379.5,22371.19,22372.55,61088
2025-11-12 12:50:00,22372.55,22374.37,22372.18,22373.64,395
2025-11-12 12:55:00,22373.64,22376.04,22364.55,22365.87,619
2025-11-12 13:00:00,22365.87,22372.53,22364.43,22370.16,13280
2025-11-12 13:05:00,22370.16,22373.01,22361.1,22364.11,1837
2025-11-12 13:10:00,22364.11,22366.76,22360.99,22362.1,5906
2025-11-12 13:15:00,22362.1,22380.71,22360.24,22379.42,3247
2025-11-12 13:20:00,22379.42,22384.63,22378.4,22381.57,6683
2025-11-12 13:25:00,22381.57,22390.88,22379.89,22390.15,621
2025-11-12 13:30:00,22390.15,22394.26,22372.21,22374.42,2139
2025-11-12 13:35:00,22374.42,22375.03,22370.57,22372.2,10836
2025-11-12 13:40:00,22372.2,22372.54,22366.97,22367.54,2052
2025-11-12 13:45:00,22367.54,22381.38,22366.07,22380.4,8057
2025-11-12 13:50:00,22380.4,22390.15,22377.8,22389.79,5429
2025-11-12 13:55:00,22389.79,22390.84,22383.4,22384.57,19099
2025-11-12 14:00:00,22384.57,22385.36,22381.17,22384.75,4277
2025-11-12 14:05:00,22384.75,22406.69,22381.22,22405.56,9228
2025-11-12 14:10:00,22405.56,22411.19,22404.21,22408.61,2421
2025-11-12 14:15:00,22408.61,22409.03,22397.11,22398.81,1247
2025-11-12 14:20:00,22398.81,22406.86,22398.02,22403.52,495
2025-11-12 14:25:00,22403.52,22409.47,22402.3,22407.08,2438
2025-11-12 14:30:00,22407.08,22408.77,22405.78,22407.2,2486
2025-11-12 14:35:00,22407.2,22412.33,22406.32,22410.55,8809
2025-11-12 14:40:00,22410.55,22414.01,22406.77,22407.57,4175
2025-11-12 14:45:00,22407.57,22417.87,22404.05,22415.03,302
2025-11-12 14:50:00,22415.03,22426.24,22409.91,22425.13,1278
2025-11-12 14:55:00,22425.13,22429.69,22421.12,22426.61,65660
2025-11-12 15:00:00,22426.61,22438.32,22425.42,22436.27,9581
2025-11-12 15:05:00,22436.27,22437.91,22431.86,22431.87,2309
2025-11-12 15:10:00,22431.87,22433.26,22426.33,22428.24,3403
2025-11-12 15:15:00,22428.24,22442.34,22427.85,22440.06,1017
2025-11-12 15:20:00,22440.06,22440.23,22424.88,22425.13,28858
2025-11-12 15:25:00,22425.13,22432.22,22421.42,22430.17,18611
2025-11-12 15:30:00,22430.17,22435.28,22428.26,22434.83,1705
2025-11-13 09:15:00,22504.44,22522.6,22503.46,22519.51,555
2025-11-13 09:20:00,22519.51,22524.18,22518.87,22520.64,2388
2025-11-13 09:25:00,22520.64,22523.83,22515.89,22516.91,1340
2025-11-13 09:30:00,22516.91,22522.66,22507.5,22507.55,42547
2025-11-13 09:35:00,22507.55,22521.76,22506.35,22520.84,6021
2025-11-13 09:40:00,22520.84,22521.45,22511.32,22512.86,18777
2025-11-13 09:45:00,22512.86,22513.26,22510.3,22512.06,862
2025-11-13 09:50:00,22512.06,22512.79,22508.42,22510.24,893
2025-11-13 09:55:00,22510.24,22522.73,22510.2,22522.19,971
2025-11-13 10:00:00,22522.19,22523.95,22501.32,22502.79,1954
