timestamp,spot_price,signal,confidence,valid_signal,suggested_option,suggested_strike,suggested_option_atm,suggested_option_itm,suggested_option_otm
2025-11-07 09:15:00,22466.09,HOLD,0.9993933237908103,False,,,,,
2025-11-07 09:20:00,22464.35,HOLD,0.9987176086475994,False,,,,,
2025-11-07 09:25:00,22474.79,HOLD,0.998254489995522,False,,,,,
2025-11-07 09:30:00,22477.38,HOLD,0.99797694349977,False,,,,,
2025-11-07 09:35:00,22470.84,HOLD,1.0,False,,,,,
2025-11-07 09:40:00,22480.1,HOLD,1.0,False,,,,,
2025-11-07 09:45:00,22480.0,HOLD,0.9991157772950584,False,,,,,
2025-11-07 09:50:00,22487.81,HOLD,1.0,False,,,,,
2025-11-07 09:55:00,22491.11,HOLD,0.9993924204916208,False,,,,,
2025-11-07 10:00:00,22493.07,HOLD,1.0,False,,,,,
2025-11-07 10:05:00,22481.48,HOLD,1.0,False,,,,,
2025-11-07 10:10:00,22483.97,HOLD,1.0,False,,,,,
2025-11-07 10:15:00,22483.82,HOLD,0.9991157772950584,False,,,,,
2025-11-07 10:20:00,22486.4,HOLD,0.9987163092338186,False,,,,,
2025-11-07 10:25:00,22485.53,HOLD,0.9987163092338186,False,,,,,
2025-11-07 10:30:00,22487.32,HOLD,0.9984387627380666,False,,,,,
2025-11-07 10:35:00,22487.52,HOLD,0.9991157772950584,False,,,,,
2025-11-07 10:40:00,22504.75,HOLD,0.9986514599837187,False,,,,,
2025-11-07 10:45:00,22522.26,HOLD,0.9976469104871427,True,,,,,
2025-11-07 10:50:00,22505.27,HOLD,0.9976166116178674,False,,,,,
2025-11-07 10:55:00,22508.01,HOLD,0.9976450462413998,False,,,,,
2025-11-07 11:00:00,22500.82,HOLD,0.9989290064794707,False,,,,,
2025-11-07 11:05:00,22510.25,HOLD,0.9987163092338186,False,,,,,
2025-11-07 11:10:00,22509.34,HOLD,0.9993933237908103,False,,,,,
2025-11-07 11:15:00,22509.38,HOLD,0.9991157772950584,False,,,,,
2025-11-07 11:20:00,22500.84,HOLD,0.9993933237908103,False,,,,,
2025-11-07 11:25:00,22506.53,HOLD,0.9983225117761827,False,,,,,
2025-11-07 11:30:00,22509.19,HOLD,1.0,False,,,,,
2025-11-07 11:35:00,22518.63,HOLD,0.9996699669873726,False,,,,,
2025-11-07 11:40:00,22516.63,HOLD,1.0,False,,,,,
2025-11-07 11:45:00,22508.91,HOLD,1.0,False,,,,,
2025-11-07 11:50:00,22499.45,HOLD,0.9996699669873726,False,,,,,
2025-11-07 11:55:00,22511.47,HOLD,0.9976166116178674,False,,,,,
2025-11-07 12:00:00,22497.84,HOLD,0.9991157772950584,False,,,,,
2025-11-07 12:05:00,22481.3,HOLD,0.9984387627380666,False,,,,,
2025-11-07 12:10:00,22484.23,HOLD,0.998254489995522,False,,,,,
2025-11-07 12:15:00,22483.73,HOLD,0.9991157772950584,False,,,,,
2025-11-07 12:20:00,22479.49,HOLD,0.9983862762211912,False,,,,,
2025-11-07 12:25:00,22475.06,HOLD,0.9987163092338186,False,,,,,
2025-11-07 12:30:00,22469.46,HOLD,0.9981081816747776,False,,,,,
2025-11-07 12:35:00,22474.38,HOLD,0.9990632907781829,False,,,,,
2025-11-07 12:40:00,22472.18,HOLD,0.9993950393183667,False,,,,,
2025-11-07 12:45:00,22485.34,HOLD,0.9992045725994679,False,,,,,
2025-11-07 12:50:00,22509.97,HOLD,0.9692344289994734,False,,,,,
2025-11-07 12:55:00,22497.11,HOLD,0.9976160635672056,False,,,,,
2025-11-07 13:00:00,22491.94,HOLD,0.9993933237908103,False,,,,,
2025-11-07 13:05:00,22491.88,HOLD,0.9991157772950584,False,,,,,
2025-11-07 13:10:00,22504.06,HOLD,0.9996699669873726,False,,,,,
2025-11-07 13:15:00,22497.06,HOLD,0.999722453504248,False,,,,,
2025-11-07 13:20:00,22485.87,HOLD,0.9981087297254394,False,,,,,
2025-11-07 13:25:00,22481.13,HOLD,0.9981087297254394,False,,,,,
2025-11-07 13:30:00,22483.29,HOLD,0.9981087297254394,False,,,,,
2025-11-07 13:35:00,22478.68,HOLD,0.9993918724409588,False,,,,,
2025-11-07 13:40:00,22479.47,HOLD,0.9995870285668215,False,,,,,
2025-11-07 13:45:00,22474.17,HOLD,0.9990650063057394,False,,,,,
2025-11-07 13:50:00,22461.15,HOLD,0.9987838800366883,False,,,,,
2025-11-07 13:55:00,22466.26,HOLD,0.9802484637774979,False,,,,,
2025-11-07 14:00:00,22461.05,HOLD,0.9993933237908103,False,,,,,
2025-11-07 14:05:00,22469.1,HOLD,1.0,False,,,,,
2025-11-07 14:10:00,22473.34,HOLD,1.0,False,,,,,
2025-11-07 14:15:00,22477.95,HOLD,0.9996699669873726,False,,,,,
2025-11-07 14:20:00,22478.65,HOLD,0.9981087297254394,False,,,,,
2025-11-07 14:25:00,22481.35,HOLD,0.9983862762211912,False,,,,,
2025-11-07 14:30:00,22484.5,HOLD,0.9983862762211912,False,,,,,
2025-11-07 14:35:00,22491.47,HOLD,0.9996699669873726,False,,,,,
2025-11-07 14:40:00,22475.17,HOLD,0.9996699669873726,False,,,,,
2025-11-07 14:45:00,22475.31,HOLD,0.998785744282431,False,,,,,
2025-11-07 14:50:00,22481.95,HOLD,0.9996699669873726,False,,,,,
2025-11-07 14:55:00,22470.12,HOLD,0.9993905562458778,False,,,,,
2025-11-07 15:00:00,22475.18,HOLD,0.99878442808735,False,,,,,
2025-11-07 15:05:00,22471.51,HOLD,0.9981100291392201,False,,,,,
2025-11-07 15:10:00,22472.08,HOLD,0.9976469104871427,False,,,,,
2025-11-07 15:15:00,22480.38,HOLD,0.9976469104871427,False,,,,,
2025-11-07 15:20:00,22476.83,HOLD,0.9778926124192785,False,,,,,
2025-11-07 15:25:00,22483.78,HOLD,0.9976313764670497,False,,,,,
2025-11-07 15:30:00,22477.59,HOLD,0.9778982410126759,False,,,,,
2025-11-10 09:15:00,22482.27,HOLD,0.9991157772950584,False,,,,,
2025-11-10 09:20:00,22483.31,HOLD,0.9991157772950584,False,,,,,
2025-11-10 09:25:00,22485.1,HOLD,0.9993933237908103,False,,,,,
2025-11-10 09:30:00,22495.86,HOLD,0.9993933237908103,False,,,,,
2025-11-10 09:35:00,22494.86,HOLD,0.9976469104871427,False,,,,,
2025-11-10 09:40:00,22507.09,HOLD,0.9991157772950584,True,,,,,
2025-11-10 09:45:00,22493.85,HOLD,0.9993924204916208,False,,,,,
2025-11-10 09:50:00,22483.49,HOLD,0.9996699669873726,False,,,,,
2025-11-10 09:55:00,22471.47,HOLD,0.9981094810885582,False,,,,,
2025-11-10 10:00:00,22471.03,HOLD,0.9991157772950584,False,,,,,
2025-11-10 10:05:00,22480.05,HOLD,1.0,False,,,,,
2025-11-10 10:10:00,22480.52,HOLD,0.9991157772950584,False,,,,,
2025-11-10 10:15:00,22479.36,HOLD,0.9991157772950584,False,,,,,
2025-11-10 10:20:00,22475.02,HOLD,0.9987163092338186,False,,,,,
2025-11-10 10:25:00,22487.05,HOLD,0.9989300912845621,False,,,,,
2025-11-10 10:30:00,22470.46,HOLD,0.9979244569828946,False,,,,,
2025-11-10 10:35:00,22464.24,HOLD,0.9987163092338186,False,,,,,
2025-11-10 10:40:00,22474.41,HOLD,0.9990632907781829,False,,,,,
2025-11-10 10:45:00,22478.33,HOLD,0.9985989734668433,False,,,,,
2025-11-10 10:50:00,22475.33,HOLD,0.9993933237908103,False,,,,,
2025-11-10 10:55:00,22484.6,HOLD,0.9993924204916208,False,,,,,
2025-11-10 11:00:00,22482.13,HOLD,1.0,False,,,,,
2025-11-10 11:05:00,22480.65,HOLD,1.0,False,,,,,
2025-11-10 11:10:00,22469.38,HOLD,1.0,False,,,,,
2025-11-10 11:15:00,22483.42,HOLD,0.998100242893973,False,,,,,
2025-11-10 11:20:00,22482.64,HOLD,0.9984387627380666,False,,,,,
2025-11-10 11:25:00,22491.47,HOLD,0.9990632907781829,False,,,,,
2025-11-10 11:30:00,22491.01,HOLD,0.9991157772950584,False,,,,,
2025-11-10 11:35:00,22496.96,HOLD,1.0,False,,,,,
2025-11-10 11:40:00,22499.74,HOLD,0.99797694349977,False,,,,,
2025-11-10 11:45:00,22491.91,HOLD,1.0,False,,,,,
2025-11-10 11:50:00,22495.7,HOLD,1.0,False,,,,,
2025-11-10 11:55:00,22503.81,HOLD,0.9993924204916208,False,,,,,
2025-11-10 12:00:00,22504.02,HOLD,0.99797694349977,False,,,,,
2025-11-10 12:05:00,22497.98,HOLD,1.0,False,,,,,
2025-11-10 12:10:00,22487.16,HOLD,0.999722453504248,False,,,,,
2025-11-10 12:15:00,22508.22,HOLD,0.9979244569828946,False,,,,,
2025-11-10 12:20:00,22513.82,HOLD,0.9979232508699254,False,,,,,
2025-11-10 12:25:00,22513.06,HOLD,0.9990632907781829,False,,,,,
2025-11-10 12:30:00,22527.22,HOLD,0.996477777822579,False,,,,,
2025-11-10 12:35:00,22522.72,HOLD,0.9976463624364809,False,,,,,
2025-11-10 12:40:00,22510.16,HOLD,0.9996699669873726,False,,,,,
2025-11-10 12:45:00,22515.13,HOLD,0.9996699669873726,False,,,,,
2025-11-10 12:50:00,22520.01,HOLD,0.9996699669873726,False,,,,,
2025-11-10 12:55:00,22523.68,HOLD,0.9993905562458778,False,,,,,
2025-11-10 13:00:00,22525.35,HOLD,0.9996699669873726,False,,,,,
2025-11-10 13:05:00,22533.77,HOLD,0.9990632907781829,False,,,,,
2025-11-10 13:10:00,22534.01,HOLD,0.9981081816747776,False,,,,,
2025-11-10 13:15:00,22530.31,HOLD,0.9990632907781829,False,,,,,
2025-11-10 13:20:00,22526.48,HOLD,0.9990632907781829,False,,,,,
2025-11-10 13:25:00,22522.96,HOLD,0.9990632907781829,False,,,,,
2025-11-10 13:30:00,22511.08,HOLD,0.99878442808735,False,,,,,
2025-11-10 13:35:00,22519.6,HOLD,0.9996699669873726,False,,,,,
2025-11-10 13:40:00,22516.7,HOLD,0.9996699669873726,False,,,,,
2025-11-10 13:45:00,22512.52,HOLD,0.9990650063057394,False,,,,,
2025-11-10 13:50:00,22505.17,HOLD,0.9996699669873726,False,,,,,
2025-11-10 13:55:00,22507.04,HOLD,0.9993911042965397,False,,,,,
2025-11-10 14:00:00,22505.33,HOLD,0.9993933237908103,False,,,,,
2025-11-10 14:05:00,22508.39,HOLD,0.9990632907781829,False,,,,,
2025-11-10 14:10:00,22528.03,HOLD,0.9995346056120953,False,,,,,
2025-11-10 14:15:00,22523.59,HOLD,0.9996699669873726,False,,,,,
2025-11-10 14:20:00,22519.02,HOLD,0.998785744282431,False,,,,,
2025-11-10 14:25:00,22524.08,HOLD,0.9996699669873726,False,,,,,
2025-11-10 14:30:00,22538.45,HOLD,0.9976450462413998,False,,,,,
2025-11-10 14:35:00,22541.13,HOLD,0.9975600700609731,False,,,,,
2025-11-10 14:40:00,22534.74,HOLD,0.9993905562458778,False,,,,,
2025-11-10 14:45:00,22549.1,HOLD,0.9680093028286775,True,,,,,
2025-11-10 14:50:00,22558.6,HOLD,0.9976450462413998,True,,,,,
2025-11-10 14:55:00,22566.96,HOLD,0.9976450462413998,True,,,,,
2025-11-10 15:00:00,22564.08,HOLD,0.9964772297719172,True,,,,,
2025-11-10 15:05:00,22568.14,HOLD,0.9964772297719172,True,,,,,
2025-11-10 15:10:00,22573.33,HOLD,0.9981068654796964,True,,,,,
2025-11-10 15:15:00,22566.8,HOLD,0.9976450462413998,True,,,,,
2025-11-10 15:20:00,22577.02,SELL,0.8242368649698184,False,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22650 PE,NIFTY 22550 PE
2025-11-10 15:25:00,22582.99,SELL,0.761357185836534,False,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22650 PE,NIFTY 22550 PE
2025-11-10 15:30:00,22584.75,SELL,0.8242368649698184,False,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22650 PE,NIFTY 22550 PE
2025-11-11 09:15:00,22468.81,HOLD,0.9981074135303584,False,,,,,
2025-11-11 09:20:00,22477.4,HOLD,0.9976463624364809,False,,,,,
2025-11-11 09:25:00,22486.96,HOLD,0.9976463624364809,False,,,,,
2025-11-11 09:30:00,22499.49,HOLD,0.9976455942920617,False,,,,,
2025-11-11 09:35:00,22487.9,HOLD,0.9981081816747776,False,,,,,
2025-11-11 09:40:00,22479.73,HOLD,0.9969731038321887,False,,,,,
2025-11-11 09:45:00,22469.49,HOLD,0.9981081816747776,False,,,,,
2025-11-11 09:50:00,22484.26,HOLD,0.9976463624364809,False,,,,,
2025-11-11 09:55:00,22483.9,HOLD,0.9987851962317693,False,,,,,
2025-11-11 10:00:00,22473.89,HOLD,0.9991157772950584,False,,,,,
2025-11-11 10:05:00,22476.63,HOLD,0.9991157772950584,False,,,,,
2025-11-11 10:10:00,22481.77,HOLD,0.9991157772950584,False,,,,,
2025-11-11 10:15:00,22481.05,HOLD,0.9991152292443966,False,,,,,
2025-11-11 10:20:00,22480.73,HOLD,0.9972680771043207,False,,,,,
2025-11-11 10:25:00,22487.46,HOLD,0.9976469104871427,False,,,,,
2025-11-11 10:30:00,22483.84,HOLD,0.9993933237908103,False,,,,,
2025-11-11 10:35:00,22490.13,HOLD,0.9996699669873726,False,,,,,
2025-11-11 10:40:00,22490.1,HOLD,0.9993924204916208,False,,,,,
2025-11-11 10:45:00,22488.33,HOLD,1.0,False,,,,,
2025-11-11 10:50:00,22486.35,HOLD,1.0,False,,,,,
2025-11-11 10:55:00,22500.73,HOLD,0.9989251618579731,False,,,,,
2025-11-11 11:00:00,22511.93,HOLD,0.9993933237908103,False,,,,,
2025-11-11 11:05:00,22517.51,HOLD,0.9990632907781829,False,,,,,
2025-11-11 11:10:00,22525.91,HOLD,0.9981100291392201,True,,,,,
2025-11-11 11:15:00,22542.51,HOLD,0.996477777822579,True,,,,,
2025-11-11 11:20:00,22537.3,HOLD,0.9964772297719172,True,,,,,
2025-11-11 11:25:00,22541.48,HOLD,0.9976450462413998,True,,,,,
2025-11-11 11:30:00,22555.3,HOLD,0.996477777822579,True,,,,,
2025-11-11 11:35:00,22560.21,HOLD,0.9981094810885582,True,,,,,
2025-11-11 11:40:00,22563.41,HOLD,0.9784160537572051,True,,,,,
2025-11-11 11:45:00,22553.6,HOLD,0.9981100291392201,True,,,,,
2025-11-11 11:50:00,22567.07,HOLD,0.9925384444124816,True,,,,,
2025-11-11 11:55:00,22565.69,HOLD,0.9969390490102139,True,,,,,
2025-11-11 12:00:00,22577.5,HOLD,0.9969408964746563,False,,,,,
2025-11-11 12:05:00,22581.45,HOLD,0.9981081816747776,False,,,,,
2025-11-11 12:10:00,22581.25,HOLD,0.9969390490102139,False,,,,,
2025-11-11 12:15:00,22587.42,HOLD,0.9969395970608756,False,,,,,
2025-11-11 12:20:00,22584.52,HOLD,0.9966790936784166,False,,,,,
2025-11-11 12:25:00,22580.78,HOLD,0.9964772297719172,False,,,,,
2025-11-11 12:30:00,22581.4,HOLD,0.9969390490102139,False,,,,,
2025-11-11 12:35:00,22568.94,HOLD,0.9987838800366883,False,,,,,
2025-11-11 12:40:00,22566.15,HOLD,0.9981100291392201,False,,,,,
2025-11-11 12:45:00,22569.21,HOLD,0.9983875756349719,False,,,,,
2025-11-11 12:50:00,22567.14,HOLD,0.9981087297254394,False,,,,,
2025-11-11 12:55:00,22572.96,HOLD,0.9981094810885582,False,,,,,
2025-11-11 13:00:00,22573.59,HOLD,0.9983875756349719,False,,,,,
2025-11-11 13:05:00,22581.57,HOLD,0.998785744282431,False,,,,,
2025-11-11 13:10:00,22590.44,HOLD,0.9983862762211912,False,,,,,
2025-11-11 13:15:00,22585.45,HOLD,0.998785744282431,False,,,,,
2025-11-11 13:20:00,22592.41,HOLD,0.9964772297719172,False,,,,,
2025-11-11 13:25:00,22611.64,HOLD,0.9964772297719172,False,,,,,
2025-11-11 13:30:00,22620.48,HOLD,0.983794836752446,False,,,,,
2025-11-11 13:35:00,22633.55,HOLD,0.9964772297719172,True,,,,,
2025-11-11 13:40:00,22633.03,HOLD,0.9969390490102139,True,,,,,
2025-11-11 13:45:00,22645.94,HOLD,0.9964772297719172,True,,,,,
2025-11-11 13:50:00,22655.46,HOLD,0.9964772297719172,True,,,,,
2025-11-11 13:55:00,22653.08,HOLD,0.9981068654796964,True,,,,,
2025-11-11 14:00:00,22651.69,HOLD,0.9969390490102139,True,,,,,
2025-11-11 14:05:00,22664.45,HOLD,0.9969408964746563,True,,,,,
2025-11-11 14:10:00,22659.34,HOLD,0.998108712944139,True,,,,,
2025-11-11 14:15:00,22653.83,HOLD,0.9969400598757926,True,,,,,
2025-11-11 14:20:00,22633.84,HOLD,0.9964772297719172,False,,,,,
2025-11-11 14:25:00,22642.02,HOLD,0.9976450462413998,False,,,,,
2025-11-11 14:30:00,22646.78,HOLD,0.9964772297719172,False,,,,,
2025-11-11 14:35:00,22647.61,HOLD,0.9981081648934772,False,,,,,
2025-11-11 14:40:00,22634.07,HOLD,0.9981081648934772,False,,,,,
2025-11-11 14:45:00,22635.51,HOLD,0.998108712944139,False,,,,,
2025-11-11 14:50:00,22627.59,HOLD,0.998108712944139,False,,,,,
2025-11-11 14:55:00,22631.99,HOLD,0.9981068654796964,False,,,,,
2025-11-11 15:00:00,22627.18,HOLD,0.9981068654796964,False,,,,,
2025-11-11 15:05:00,22627.02,HOLD,0.9976450462413998,False,,,,,
2025-11-11 15:10:00,22628.02,HOLD,0.9976450462413998,False,,,,,
2025-11-11 15:15:00,22628.41,HOLD,0.979122050988391,False,,,,,
2025-11-11 15:20:00,22617.19,SELL,0.8612156717979026,False,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22650 PE,NIFTY 22550 PE
2025-11-11 15:25:00,22611.45,SELL,0.9619874633846127,False,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22650 PE,NIFTY 22550 PE
2025-11-11 15:30:00,22606.06,SELL,0.8612156717979026,False,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22600 PE,NIFTY 22650 PE,NIFTY 22550 PE
2025-11-12 09:15:00,22393.1,HOLD,0.9969390490102139,False,,,,,
2025-11-12 09:20:00,22392.06,HOLD,0.9964772297719172,False,,,,,
2025-11-12 09:25:00,22409.74,HOLD,0.9964772297719172,False,,,,,
2025-11-12 09:30:00,22430.38,HOLD,0.996477777822579,False,,,,,
2025-11-12 09:35:00,22425.95,HOLD,0.9983849600261102,False,,,,,
2025-11-12 09:40:00,22424.32,HOLD,0.9981087297254394,False,,,,,
2025-11-12 09:45:00,22414.53,HOLD,0.9784160537572051,False,,,,,
2025-11-12 09:50:00,22402.09,HOLD,0.9981081816747776,False,,,,,
2025-11-12 09:55:00,22405.08,HOLD,0.9987851962317693,False,,,,,
2025-11-12 10:00:00,22408.43,HOLD,0.9991157772950584,False,,,,,
2025-11-12 10:05:00,22409.04,HOLD,0.9991152292443966,False,,,,,
2025-11-12 10:10:00,22397.73,HOLD,0.9987851962317693,False,,,,,
2025-11-12 10:15:00,22407.62,HOLD,0.998785744282431,False,,,,,
2025-11-12 10:20:00,22405.09,HOLD,0.9981081816747776,False,,,,,
2025-11-12 10:25:00,22408.23,HOLD,0.979122050988391,False,,,,,
2025-11-12 10:30:00,22407.01,HOLD,0.9981068654796964,False,,,,,
2025-11-12 10:35:00,22396.36,HOLD,0.9617402363153448,False,,,,,
2025-11-12 10:40:00,22379.14,HOLD,0.9605724198458622,False,,,,,
2025-11-12 10:45:00,22385.85,HOLD,0.9797978836674207,False,,,,,
2025-11-12 10:50:00,22383.53,HOLD,0.9981094810885582,False,,,,,
2025-11-12 10:55:00,22391.46,HOLD,0.9802608847836792,False,,,,,
2025-11-12 11:00:00,22384.27,HOLD,0.9991152292443966,False,,,,,
2025-11-12 11:05:00,22388.07,HOLD,0.9991157772950584,False,,,,,
2025-11-12 11:10:00,22392.53,HOLD,0.9991152292443966,False,,,,,
2025-11-12 11:15:00,22390.09,HOLD,0.9986514599837187,False,,,,,
2025-11-12 11:20:00,22394.33,HOLD,0.99797694349977,False,,,,,
2025-11-12 11:25:00,22378.53,HOLD,0.9964772297719172,False,,,,,
2025-11-12 11:30:00,22383.33,HOLD,0.9979244569828946,False,,,,,
2025-11-12 11:35:00,22395.25,HOLD,1.0,False,,,,,
2025-11-12 11:40:00,22392.83,HOLD,0.9986514599837187,False,,,,,
2025-11-12 11:45:00,22392.86,HOLD,0.9986514599837187,False,,,,,
2025-11-12 11:50:00,22380.98,HOLD,0.998785744282431,False,,,,,
2025-11-12 11:55:00,22379.18,HOLD,0.9976160635672056,False,,,,,
2025-11-12 12:00:00,22385.25,HOLD,0.9993933237908103,False,,,,,
2025-11-12 12:05:00,22388.39,HOLD,0.999722453504248,False,,,,,
2025-11-12 12:10:00,22393.02,HOLD,0.999722453504248,False,,,,,
2025-11-12 12:15:00,22391.75,HOLD,0.9986514599837187,False,,,,,
2025-11-12 12:20:00,22384.67,HOLD,0.99797694349977,False,,,,,
2025-11-12 12:25:00,22371.77,HOLD,0.9976469104871427,False,,,,,
2025-11-12 12:30:00,22380.09,HOLD,0.998254489995522,False,,,,,
2025-11-12 12:35:00,22376.18,HOLD,0.9989300912845621,False,,,,,
2025-11-12 12:40:00,22378.58,HOLD,0.9993933237908103,False,,,,,
2025-11-12 12:45:00,22372.55,HOLD,0.9993933237908103,False,,,,,
2025-11-12 12:50:00,22373.64,HOLD,0.9978455725249727,False,,,,,
2025-11-12 12:55:00,22365.87,HOLD,0.9990632907781829,False,,,,,
2025-11-12 13:00:00,22370.16,HOLD,0.999722453504248,False,,,,,
2025-11-12 13:05:00,22364.11,HOLD,0.9993933237908103,False,,,,,
2025-11-12 13:10:00,22362.1,HOLD,0.999722453504248,False,,,,,
