timestamp,open,high,low,close,volume,log_return,candle_range,candle_body,ema21,ema_slope,price_to_ema,atr14,atr_ratio,rsi14,hour,minute,future_return,label
2025-11-06 15:10:00,22494.43,22494.73,22477.64,22478.81,4543,-0.0006946353266109733,17.090000000000146,15.619999999998981,22492.448321309344,-6.063143595358422e-05,-0.0006063511234756236,9.737817676483342,0.9741390365333968,31.494302577018843,15,10,0.0001904015381597457,HOLD
2025-11-06 15:15:00,22478.81,22479.23,22472.85,22473.83,1231,-0.00022156652069261243,6.380000000001019,4.979999999999563,22490.75574664486,-7.525079708115001e-05,-0.000752564601897987,9.290108652952366,0.9450046144963533,27.971491498253044,15,15,0.0002126918286735613,HOLD
2025-11-06 15:20:00,22473.83,22481.34,22472.45,22480.63,11491,0.0003025283832510373,8.889999999999418,6.799999999999272,22489.8352242226,-4.0928923537797424e-05,-0.00040930598783062155,9.236760832558641,0.9524933737829636,38.76335034654734,15,20,-0.0006467790271003082,HOLD
2025-11-06 15:25:00,22480.63,22484.71,22479.37,22483.09,859,0.00010942155152880641,5.3400000000001455,2.459999999999127,22489.222022020545,-2.726574899014622e-05,-0.0002726649243153245,8.717192721550841,0.9082938171342076,42.36773884119392,15,25,-0.0008335153219598546,HOLD
2025-11-06 15:30:00,22483.09,22484.58,22477.38,22478.61,2888,-0.00019928072180661413,7.200000000000728,4.479999999999563,22488.257292745948,-4.289740541729703e-05,-0.00042899245683480913,8.514900358677494,0.9031167006557391,37.704342205819266,15,30,-0.00016993933343745216,HOLD
2025-11-07 09:15:00,22455.87,22467.27,22454.77,22466.09,2201,-0.0005571291086087638,12.5,10.220000000001164,22486.242084314497,-8.961158729270391e-05,-0.0008961961824894837,10.558246977520515,1.1271062786105523,27.8275442074831,9,15,0.0005025351540923761,HOLD
2025-11-07 09:20:00,22466.09,22468.29,22462.7,22464.35,10099,-7.745305858884533e-05,5.5900000000001455,1.7400000000016007,22484.25189483136,-8.850698465645568e-05,-0.0008851481883609402,9.895814047184466,1.0636892733643666,26.705727155958726,9,20,0.0002889021939207481,HOLD
2025-11-07 09:25:00,22464.35,22474.83,22462.98,22474.79,1871,0.0004646283924355331,11.850000000002183,10.440000000002328,22483.39172257396,-3.8256654543045165e-05,-0.00038258118170508837,10.156372174226828,1.0974181166322434,42.69816992437996,9,25,0.0002362647214944058,HOLD
2025-11-07 09:30:00,22474.79,22477.64,22474.6,22477.38,7278,0.00011523359174283557,3.040000000000873,2.5900000000001455,22482.845202339962,-2.4307730823847074e-05,-0.00024308321703836455,9.207522550996702,1.0005041347697088,46.06676206602577,9,30,0.00011656162773410195,HOLD
2025-11-07 09:35:00,22477.38,22481.57,22468.83,22470.84,482,-0.00029100151446047497,12.739999999997963,6.540000000000873,22481.75382030906,-4.8542878851920435e-05,-0.0004854523537749511,9.67851954419687,1.0499095249300006,39.33028384011468,9,35,0.0007552009626698997,HOLD
2025-11-07 09:40:00,22470.84,22481.69,22469.59,22480.1,7650,0.0004120047380984022,12.099999999998545,9.2599999999984,22481.603473008236,-6.687525449522447e-06,-6.687570172836388e-05,10.001383604970428,1.0777692474768432,51.029590036848376,9,40,0.000489766504597533,HOLD
2025-11-07 09:45:00,22480.1,22481.9,22479.85,22480.0,1079,-4.448388682390534e-06,2.0500000000029104,0.09999999999854481,22481.45770273476,-6.483980275362455e-06,-6.484022317565508e-05,8.941199124308092,0.9618522641913152,50.90726795754334,9,45,0.0005814056939501544,HOLD
2025-11-07 09:50:00,22480.0,22488.1,22478.35,22487.81,1840,0.0003473595924964058,9.75,7.81000000000131,22482.035184304325,2.568701626026737e-05,0.000256863564545462,9.049039241067014,0.9737508790964178,59.62814925468741,9,50,-0.00028148583610421163,HOLD
2025-11-07 09:55:00,22487.81,22492.24,22486.16,22491.11,4296,0.0001467354043146902,6.080000000001746,3.2999999999992724,22482.860167549385,3.6695220797300365e-05,0.0003669387430751403,8.653167342258312,0.932743985569966,62.84595681655523,9,55,-0.00031745876481859003,HOLD
2025-11-07 10:00:00,22491.11,22494.08,22490.17,22493.07,4222,8.714174633132841e-05,3.9100000000034925,1.9599999999991269,22483.788334135807,4.1283296676075665e-05,0.0004128159243566021,8.02074502995767,0.8690466372440983,64.77029103540423,10,0,-0.0004112377723449745,HOLD
2025-11-07 10:05:00,22493.07,22495.88,22480.05,22481.48,2164,-0.0005154026113241443,15.830000000001746,11.590000000000146,22483.578485578004,-9.333327403937552e-06,-9.333414515622085e-05,9.061979025963547,0.9864796461123226,47.85794837346928,10,5,0.00021884680190109584,HOLD
2025-11-07 10:10:00,22481.48,22486.92,22479.77,22483.97,2345,0.0001107516994736746,7.149999999997817,2.4900000000016007,22483.614077798185,1.5830318205178884e-06,1.5830293145224772e-05,8.807048489168116,0.9624114475012976,51.027816581239286,10,10,6.938276469847793e-05,HOLD
2025-11-07 10:15:00,22483.97,22485.98,22483.78,22483.82,1933,-6.671441936599383e-06,2.2000000000007276,0.1500000000014552,22483.632797998347,8.326152591831004e-07,8.326145660486617e-06,7.926108690612464,0.8695276111098358,50.81309851464458,10,15,0.00015566749778295197,HOLD
2025-11-07 10:20:00,22483.82,22488.06,22482.78,22486.4,29706,0.00011474260089603574,5.280000000002474,2.5800000000017462,22483.88436181668,1.1188753196167411e-05,0.00011188628009461965,7.573294198531133,0.8339074174075942,54.604105090639806,10,20,4.9807883876429315e-05,HOLD
2025-11-07 10:25:00,22486.4,22487.2,22484.15,22485.53,1632,-3.869080113350424e-05,3.0499999999992724,0.8700000000026193,22484.03396528789,6.653808959589114e-06,6.653764686603836e-05,6.970188305393552,0.7744765171953525,53.01429405014926,10,25,0.0008547719355513905,HOLD
2025-11-07 10:30:00,22485.53,22487.35,22485.34,22487.32,934,7.96035830927673e-05,2.0099999999983993,1.7900000000008731,22484.332695716264,1.32863359321167e-05,0.00013286159407810416,6.308829864674198,0.7146045523791917,56.05196914590353,10,30,0.0015537645215168983,HOLD
2025-11-07 10:35:00,22487.32,22488.52,22484.42,22487.52,12567,8.89386154575913e-06,4.100000000002183,0.2000000000007276,22484.62245065115,1.2886970621073246e-05,0.00012886804549250286,6.014319216051263,0.6941229029243314,56.41524376579769,10,35,0.0007893267020997463,HOLD
2025-11-07 10:40:00,22487.52,22506.28,22485.77,22504.75,3924,0.0007659093814241325,20.5099999999984,17.229999999999563,22486.45222786468,8.137904995053624e-05,0.0008137242793972987,7.947076653910881,0.9240628471862163,76.07432019586275,10,40,0.0001448583076906207,HOLD
2025-11-07 10:45:00,22504.75,22523.88,22503.07,22522.26,1213,0.0007777554353555076,20.81000000000131,17.5099999999984,22489.707479876983,0.0001447650335995032,0.0014474407971798442,9.662133100056272,1.117346183004045,84.35109599999439,10,45,-0.0009519470958953002,HOLD
2025-11-07 10:50:00,22522.26,22523.32,22503.75,22505.27,3735,-0.0007546494691718246,19.56999999999971,16.989999999997963,22491.12225443362,6.290764599325982e-05,0.0006290368887036379,10.98318202004873,1.252242831441338,60.802169255662896,10,50,0.00022128150428768478,HOLD
2025-11-07 10:55:00,22505.27,22511.76,22503.37,22508.01,1254,0.00012174185055536588,8.389999999999418,2.7399999999979627,22492.65750403056,6.826024862505164e-05,0.000682555894815362,10.63742441737549,1.2122742421357438,62.737933298208176,10,55,5.909007504456554e-05,HOLD
2025-11-07 11:00:00,22508.01,22508.99,22498.18,22500.82,46499,-0.0003194928666734208,10.81000000000131,7.18999999999869,22493.39954911869,3.299054760419473e-05,0.00032989459263843557,10.660434495058933,1.2096262890695526,54.57722148470712,11,0,0.0003804305798633667,HOLD
2025-11-07 11:05:00,22500.82,22511.19,22497.39,22510.25,22715,0.00041900804126486594,13.799999999999272,9.430000000000291,22494.931408289718,6.810260795320211e-05,0.0006809797030382647,11.079043229050978,1.2505788767033317,62.047961892611255,11,5,-0.00041803178551991227,HOLD
2025-11-07 11:10:00,22510.25,22512.73,22506.15,22509.34,1213,-4.0426845296591324e-05,6.579999999998108,0.9099999999998545,22496.241280263377,5.822964959900645e-05,0.0005822625910452128,10.479170798510594,1.1744375560182037,60.93209178597013,11,10,-0.0001248370676351085,HOLD
2025-11-07 11:15:00,22509.34,22509.47,22508.44,22509.38,7587,1.777038529685329e-06,1.0300000000024738,0.040000000000873115,22497.435709330344,5.309460598712512e-05,0.0005309178709955731,9.219281358709512,1.0359031278281887,60.9676939862012,11,15,-8.440925516439712e-06,HOLD
